Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,跨院選修(醫),GEAI1948,0,不分班,人體生理功能解密:生理學入門,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1948&Crsname=人體生理功能解密:生理學入門,3,期,選,35,3,0,35,柯瓊媛,醫IL 9010,,234,,,,,,《講授類》跨院通識與醫學院MED131課程併班上課,,0
異動,更換教室6/29,,跨院選修(醫),GEAI1949,0,不分班,認識神經退化性疾病,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1949&Crsname=認識神經退化性疾病,3,期,選,35,0,0,35,柯瓊媛,醫IL 9010,,,,234,,,,《講授類》跨院通識與醫學院MED132課程併班上課,,0
,,,跨院選修(醫),GEAI1950,0,不分班,探索藥物：現實與電影中的藥物,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1950&Crsname=探索藥物：現實與電影中的藥物,3,期,選,35,13,0,35,陳亮傑,醫IL 9012,234,,,,,,,《講授類》跨院通識與醫學院MED133課程併班上課,,0
,,,跨院選修(醫),GEAI1951,0,不分班,藥物設計入門,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1951&Crsname=藥物設計入門,3,期,選,35,0,0,35,陳亮傑,醫IL 9012,,,,,234,,,《講授類》跨院通識與醫學院MED134課程併班上課,,0
,,,跨院選修(醫),GEAI1952,0,不分班,人類免疫與代謝,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1952&Crsname=人類免疫與代謝,2,期,選,35,1,0,35,陳彥樺,醫IL 9012,78,,,,,,,《講授類》跨院通識與醫學院MED135課程併班上課,,0
,,,跨院選修(醫),GEAI1953,0,不分班,生物資訊初探,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1953&Crsname=生物資訊初探,3,期,選,35,1,0,35,陳彥樺,圖IL PC01,,567,,,,,,《講授類》跨院通識與醫學院MED136課程併班上課,,0
,,,跨院選修(醫),GEAI1954,0,不分班,基因中的演化之舞,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1954&Crsname=基因中的演化之舞,3,期,選,35,0,0,35,陳彥樺,醫IL 9010,,,567,,,,,《講授類》跨院通識與醫學院MED137課程併班上課,,0
,,,跨院選修(醫),GEAI1955,0,不分班,聞癌色變：癌症治療,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1955&Crsname=聞癌色變：癌症治療,3,期,選,35,9,0,35,趙敏吾,醫IL 9012,,,567,,,,,《講授類》跨院通識與醫學院MED138課程併班上課,,0
,,,跨院選修(醫),GEAI1956,0,不分班,R程式語言入門,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1956&Crsname=R程式語言入門,3,期,選,35,9,0,35,劉勃佑,圖IL PC01,,,567,,,,,《講授類》跨院通識與醫學院MED139課程併班上課,,0
,,,跨院選修(醫),GEAI1957,0,不分班,展示我們的健康-醫學與博物館學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1957&Crsname=展示我們的健康-醫學與博物館學,2,期,選,35,0,0,35,劉勃佑,醫IL 9012,,,,89,,,,《講授類》跨院通識與醫學院MED140課程併班上課,,0
,,,跨院選修(醫),GEAI1958,0,不分班,醫學媒體識讀與生醫文獻導讀,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAI1958&Crsname=醫學媒體識讀與生醫文獻導讀,2,期,選,35,0,0,35,劉勃佑,圖IL PC01,,,34,,,,,《講授類》跨院通識與醫學院MED141課程併班上課,,0
,,,跨院EAP,GEAIE600,0,不分班,透過實用性英語增進溝通能力（中級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE600&Crsname=透過實用性英語增進溝通能力（中級）,3,期,選,50,24,0,50,李香蘭,通GE 1010,,34B,,,,,,《講授類》限非外文系。建議英文程度中級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課全英語通識教育菁英學程實用英語跨域學程,"'全英語通識教育菁英學程', '實用英語跨域學程'",1
,,,跨院EAP,GEAIE611,0,不分班,英文寫作（中級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE611&Crsname=英文寫作（中級）,3,期,選,35,16,0,35,曾千紋,管CM 2025,,,,,567,,,《講授類》限非外文系。建議英文程度中級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,跨院EAP,GEAIE702,0,不分班,英語簡報與口語表達（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE702&Crsname=英語簡報與口語表達（中高級）,3,期,選,50,5,0,50,陳美淑,海ME 3006,,,234,,,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,跨院EAP,GEAIE705,0,不分班,科技英文閱讀（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE705&Crsname=科技英文閱讀（中高級）,3,期,選,50,23,0,50,陳美淑,管CM 2025,,234,,,,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院EAP,GEAIE706,0,不分班,極限閱讀：挑戰想像力與創造力（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE706&Crsname=極限閱讀：挑戰想像力與創造力（中高級）,3,期,選,50,23,0,50,陳瑞華,通GE 3011,,,,,234,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院EAP,GEAIE707,0,不分班,增進跨文化溝通技能（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE707&Crsname=增進跨文化溝通技能（中高級）,3,期,選,50,11,0,50,李香蘭,西SW 1005,34B,,,,,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院EAP,GEAIE802,0,不分班,演說與辯論（高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE802&Crsname=演說與辯論（高級）,3,期,選,50,3,0,50,溫惠珍,通GE 1008,,,,234,,,,《講授類》限非外文系。建議英文程度高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院EAP,GEAIE805,0,不分班,多模式識字和作文（高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE805&Crsname=多模式識字和作文（高級）,3,期,選,35,6,0,35,戴藤懋,通GE 3011,,,,567,,,,《講授類》限非外文系。建議英文程度高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,跨院ESP,GEAIE601,0,不分班,英文商業書信（中級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE601&Crsname=英文商業書信（中級）,3,期,選,35,31,0,35,陳楓旻,海ME 2005,,,,567,,,,《講授類》限非外文系。建議英文程度中級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院ESP,GEAIE612,0,不分班,基礎護理英文（中級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE612&Crsname=基礎護理英文（中級）,3,期,選,50,6,0,50,陳楓旻,海ME 3004,,234,,,,,,《講授類》限非外文系。建議英文程度中級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,跨院ESP,GEAIE709,0,不分班,運輸交通工具英文（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE709&Crsname=運輸交通工具英文（中高級）,3,期,選,50,18,0,50,莊家雄,通GE 3011,,,,234,,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。實用英語跨域學程,'實用英語跨域學程',0
,,,跨院ESP,GEAIE711,0,不分班,新聞英語（中高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE711&Crsname=新聞英語（中高級）,3,期,選,50,12,0,50,黃舒屏,文LA 3004,,,,,234,,,《講授類》限非外文系。建議英文程度中高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,跨院ESP,GEAIE803,0,不分班,影視英文 (高級),https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE803&Crsname=影視英文 (高級),3,期,選,50,15,0,50,歐淑珍,文LA 1002,,567,,,,,,《講授類》限非外文系。建議英文程度高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課實用英語跨域學程,'實用英語跨域學程',1
,,,跨院ESP,GEAIE806,0,不分班,美國文化（高級）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GEAIE806&Crsname=美國文化（高級）,3,期,選,50,8,0,50,陳福仁,文LA 3002,,234,,,,,,《講授類》限非外文系。建議英文程度高級以上程度學生修習選課。本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課,,1
,,,服務學習,GESL351,0,不分班,服務學習：兒童照顧與個人成長,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL351&Crsname=服務學習：兒童照顧與個人成長,1,期,必,30,23,0,30,"陳宗巖,劉商隱",社SS 1005,,,,23,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL354,0,不分班,服務學習：臺灣獼猴生態宣導,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL354&Crsname=服務學習：臺灣獼猴生態宣導,1,期,必,30,55,0,30,徐芝敏,通GE 3013,,,,67,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL355,0,不分班,服務學習：弱勢兒少課輔與陪伴服務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL355&Crsname=服務學習：弱勢兒少課輔與陪伴服務,1,期,必,30,49,0,30,葉博弘,通GE 3011,,,,CD,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL356,0,不分班,服務學習：弱勢兒少視訊教學服務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL356&Crsname=服務學習：弱勢兒少視訊教學服務,1,期,必,30,52,0,30,葉博弘,通GE 3011,,CD,,,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL360,0,不分班,服務學習：藝文展演服務課程,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL360&Crsname=服務學習：藝文展演服務課程,1,期,必,30,32,0,30,郭瓊嬌,國IR 1002,,B5,,,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL368,0,不分班,服務學習：藝術數位管理與服務學習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL368&Crsname=服務學習：藝術數位管理與服務學習,1,期,必,30,26,0,30,王以亮,通GE 3013,,,,,56,,,《服務學習類》限大二以上修習,,0
新增,7/24,,服務學習,GESL373,0,不分班,服務學習：自主性計畫服務學習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL373&Crsname=服務學習：自主性計畫服務學習,1,期,必,30,2,0,30,唐文慧,通GE 2006,,B5,,,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL375,0,不分班,服務學習：光電探索,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL375&Crsname=服務學習：光電探索,1,期,必,32,14,0,32,于欽平,國IR 3002,67,,,,,,,《服務學習類》1.限大二以上修習。2.歡迎非光電領域學生選修。,,0
,,,服務學習,GESL377,0,不分班,服務學習：日本國際志工服務學習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL377&Crsname=服務學習：日本國際志工服務學習,1,期,必,20,0,0,20,吳亦昕,通GE 3013,,,67,,,,,《服務學習類》1.須參加9月6日(三)16:10課程說明會(詳細資訊8月下旬於西灣學院網頁公告)。 2.說明會後須於期限內繳交家長同意書等資料後才符合篩選基本資格，經篩選上之同學應於異常處理期間辦理選課。 3.限大二以上修習。4.預計於113年1月15~26日出隊(暫定，需自費前往日本服務)。日本研究學程,'日本研究學程',0
,,,服務學習,GESL379,0,不分班,服務學習：築夢計畫,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL379&Crsname=服務學習：築夢計畫,1,期,必,30,30,0,30,古錦松,西SW 1004,89,,,,,,,《服務學習類》限大二以上修習,,0
異動,更換教室8/16,,服務學習,GESL385,0,不分班,服務學習：長照政策與高齡化社會,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL385&Crsname=服務學習：長照政策與高齡化社會,1,期,必,30,9,0,30,林玉華,管CM 3022,34,,,,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL388,0,不分班,服務學習：人人都是科學家！,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL388&Crsname=服務學習：人人都是科學家！,1,期,必,30,24,0,30,劉叔秋,通GE 3013,,89,,,,,,《服務學習類》限大二以上修習實踐環境教育微學程飲食文化微學程環境教育學程全英語通識教育菁英學程,"'實踐環境教育微學程', '飲食文化微學程', '環境教育學程', '全英語通識教育菁英學程'",0
,,,服務學習,GESL392,0,不分班,服務學習：新住民學童培力服務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL392&Crsname=服務學習：新住民學童培力服務,1,期,必,30,7,0,30,古錦松,西SW 1004,67,,,,,,,《服務學習類》限大二以上修習環境教育學程,'環境教育學程',0
異動,更換時間8/4,,服務學習,GESL404,0,不分班,服務學習：園藝療癒與都市農園,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL404&Crsname=服務學習：園藝療癒與都市農園,1,期,必,30,58,0,30,陸曉筠,海ME 2001,,,34,,,,,《服務學習類》限大二以上修習,,0
,,,服務學習,GESL406,0,不分班,服務學習：英語繪本導讀,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL406&Crsname=服務學習：英語繪本導讀,1,期,必,30,27,0,30,王品惠,通GE 3013,,34,,,,,,《服務學習類》1.限大二以上修習。 2.本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。 ※英語授課全英語通識教育菁英學程,'全英語通識教育菁英學程',1
,,,服務學習,GESL411,0,不分班,服務學習：打造英語友善社區,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL411&Crsname=服務學習：打造英語友善社區,1,期,必,30,15,0,30,莊家雄,通GE 3013,,,34,,,,,《服務學習類》1.限大二以上修習。 2.本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。※英語授課全英語通識教育菁英學程,'全英語通識教育菁英學程',1
,,,服務學習,GESL412,0,不分班,服務學習：國際扶輪志工服務學習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL412&Crsname=服務學習：國際扶輪志工服務學習,1,期,必,30,7,0,30,張延惠,通GE 3013,,,,,34,,,《服務學習類》1.限大二以上修習。 2.中英雙語授課。,,0
新增,8/16,,服務學習,GESL415,0,不分班,服務學習：弱勢孩童的標靶教學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=GESL415&Crsname=服務學習：弱勢孩童的標靶教學,1,期,必,35,34,0,35,郭瑞坤,管CM 4112,,,,89,,,,《服務學習類》1.限大二以上修習。  2.第一週請務必參與以了解課程規劃。 3.第二週將舉行職前講習訓練，修課同學一律要求參加，若不克前來請勿選修或請退選本課程。,,0
,,,中文系,CL103,1,不分班,國學導讀（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL103&Crsname=國學導讀（一）,2,期,必,50,0,54,-4,黃羽璿,文LA 4005,,,34,,,,,《講授類》,,0
,,,中文系,CL105,1,不分班,文學概論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL105&Crsname=文學概論（一）,2,期,必,50,0,54,-4,莫加南,文LA 4005,,,,34,,,,《講授類》,,0
,,,中文系,CL133,1,不分班,現代散文選與寫作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL133&Crsname=現代散文選與寫作,3,期,選,50,0,0,50,賴佩暄,文LA 4001,,,,678,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL138,2,不分班,王安石詩,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL138&Crsname=王安石詩,3,期,選,35,0,0,35,鍾志偉,文LA 4002,,,234,,,,,《講授類》,,0
,,,中文系,CL150,4,不分班,古典小說選（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL150&Crsname=古典小說選（一）,3,期,選,35,0,0,35,羅景文,文LA 4004,,,,,234,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL155,2,不分班,現代文學理論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL155&Crsname=現代文學理論,3,期,選,50,0,0,50,謝薇娜,文LA 4002,234,,,,,,,《講授類》,,0
,,,中文系,CL174,1,不分班,國文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL174&Crsname=國文,3,期,必,50,0,54,-4,劉昭明,文LA 4005,678,,,,,,,《講授類》,,0
,,,中文系,CL185,3,不分班,詩經,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL185&Crsname=詩經,3,期,選,25,0,0,25,劉昭明,文LA 4003,,,,,678,,,《講授類》,,0
,,,中文系,CL201,2,不分班,中國文學史（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL201&Crsname=中國文學史（一）,3,期,必,50,0,42,8,羅景文,文LA 2004,,,,234,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文系,CL205,2,不分班,詩選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL205&Crsname=詩選及習作（一）,3,期,必,30,0,0,30,陳秋宏,文LA 2004,,,567,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
異動,確認教師8/3,*,中文系,CL205A,2,不分班,詩選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL205A&Crsname=詩選及習作（一）,3,期,必,30,0,0,30,林孜曄,文LA 4002,,,567,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文系,CL207,2,不分班,歷代文選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL207&Crsname=歷代文選及習作（一）,3,期,必,30,0,0,30,鍾志偉,文LA 4002,567,,,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文系,CL207A,2,不分班,歷代文選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL207A&Crsname=歷代文選及習作（一）,3,期,必,30,0,0,30,吳孟謙,文LA 4002,,567,,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL224,1,不分班,經學概論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL224&Crsname=經學概論（一）,3,期,選,50,0,0,50,黃羽璿,文LA 4001,,,567,,,,,《講授類》,,0
,,,中文系,CL243,1,不分班,孟子,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL243&Crsname=孟子,3,期,選,35,0,0,35,吳孟謙,文LA 4001,,234,,,,,,《講授類》,,0
,,,中文系,CL303,3,不分班,中國思想史（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL303&Crsname=中國思想史（一）,3,期,必,50,0,47,3,紀志昌,文LA 2004,,567,,,,,,《講授類》,,0
,,*,中文系,CL307,3,不分班,詞曲選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL307&Crsname=詞曲選及習作（一）,3,期,必,30,0,0,30,林芷瑩,文LA 4003,,,234,,,,,《講授類》,,0
,,*,中文系,CL307A,3,不分班,詞曲選及習作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL307A&Crsname=詞曲選及習作（一）,3,期,必,30,1,0,30,劉昭明,文LA 4003,,,,,234,,,《講授類》,,0
,,,中文系,CL330,1,不分班,書法（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL330&Crsname=書法（一）,3,期,選,50,0,0,50,楊雅惠,文LA 5004,,567,,,,,,《講授類》,,0
,,,中文系,CL335,4,不分班,兩周青銅器銘文與「詩」、「書」文體之形成,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL335&Crsname=兩周青銅器銘文與「詩」、「書」文體之形成,3,期,選,50,0,0,50,顧永光,文LA 4004,,234,,,,,,《講授類》,,0
,,,中文系,CL342,3,不分班,聲韻學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL342&Crsname=聲韻學,3,期,必,50,0,47,3,杜佳倫,文LA 4003,234,,,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL433,3,不分班,臺灣古典文學概論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL433&Crsname=臺灣古典文學概論,3,期,選,30,0,0,30,鍾志偉,文LA 4003,,234,,,,,,《講授類》 臺灣研究學程中文創意跨域應用整合學程,"'臺灣研究學程', '中文創意跨域應用整合學程'",0
,,,中文系,CL439,4,不分班,訓詁學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL439&Crsname=訓詁學,2,期,必,50,0,47,3,黃羽璿,文LA 4004,,,,56,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL442,3,不分班,地方敘事與數位遊戲設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL442&Crsname=地方敘事與數位遊戲設計,3,期,選,50,0,0,50,杜佳倫,文LA 5004,567,,,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL453,3,不分班,粵語文學導讀暨粵語入門,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL453&Crsname=粵語文學導讀暨粵語入門,3,期,選,50,0,0,50,顧永光,文LA 4003,,,567,,,,,《講授類》,,0
,,,中文系,CL454,2,不分班,青聽文學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL454&Crsname=青聽文學,3,期,選,30,0,0,30,"杜佳倫,林芷瑩,賴佩暄",文LA 4003,,567,,,,,,《講授類》 中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,中文系,CL455,4,不分班,為你寫一首歌仔—戲曲創作與生命故事（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=1&CrsDat=CL455&Crsname=為你寫一首歌仔—戲曲創作與生命故事（一）,3,期,選,30,0,0,30,林芷瑩,文LA 4004,,,567,,,,,《講授類》 台灣閩南語文書寫應用與創作微學程,'台灣閩南語文書寫應用與創作微學程',0
